TransactionId,Amount,HourOfDay,MerchantCategory,Location,TransactionType,HistoricalAvgAmount,NumTransactionsLast24h,IsFraud
497,171.62,0,Clothing,TX,In-Store,163.78,4,1
498,153.75,6,Restaurants,CA,Online,174.89,5,0
499,1462.92,16,Grocery,IL,Online,1956.14,0,0
500,49.18,1,Electronics,CA,Online,59.82,5,1
501,67.64,15,Gas,WA,In-Store,89.06,4,0
502,88.93,1,Travel,CA,Online,132.77,5,1
503,38.15,5,Grocery,FL,In-Store,43.66,2,0
504,144.33,1,Electronics,TX,In-Store,138.16,2,0
505,0.49,12,Travel,CA,Online,1.00,3,0
506,152.58,13,Travel,CA,In-Store,198.15,5,0
507,186.73,7,Travel,NY,In-Store,164.73,0,0
508,108.29,4,Electronics,TX,Online,81.23,9,1
509,186.32,12,Travel,TX,Online,142.46,8,0
510,161.69,16,Clothing,TX,In-Store,94.76,5,0
511,114.54,5,Gas,FL,Online,141.01,1,1
512,50.10,22,Restaurants,IL,Online,45.14,8,0
513,44.83,21,Grocery,IL,Online,60.50,5,0
514,176.37,17,Electronics,NY,In-Store,106.15,6,0
515,3.18,17,Electronics,CA,Online,1.60,0,0
516,186.31,3,Clothing,WA,In-Store,218.55,8,0
517,6.60,9,Grocery,WA,In-Store,9.32,8,0
518,1257.60,0,Clothing,WA,Online,1112.95,7,1
519,185.15,16,Grocery,FL,In-Store,262.51,2,0
520,94.50,3,Restaurants,CA,Online,53.75,1,0
521,190.17,18,Clothing,TX,Online,194.02,0,0
522,181.48,3,Grocery,FL,In-Store,115.76,9,0
523,66.23,17,Electronics,NY,In-Store,82.35,3,0
524,70.47,2,Gas,CA,In-Store,90.29,4,0
525,155.93,8,Clothing,FL,In-Store,213.70,0,0
526,7.15,13,Electronics,TX,Online,7.42,7,0
527,166.39,3,Grocery,FL,Online,148.97,1,0
528,171.75,13,Clothing,CA,Online,136.05,3,0
529,91.61,19,Grocery,TX,Online,77.17,7,0
530,50.55,0,Gas,NY,In-Store,75.60,9,0
531,84.73,21,Clothing,NY,Online,50.58,0,0
532,156.53,2,Clothing,WA,Online,226.91,0,0
533,195.67,8,Grocery,IL,In-Store,102.36,1,0
534,110.15,2,Travel,TX,Online,104.72,8,0
535,100.34,18,Clothing,WA,Online,75.34,5,1
536,177.38,2,Travel,IL,Online,213.56,0,1
537,71.44,0,Travel,CA,In-Store,57.82,5,0
538,134.09,8,Gas,WA,Online,125.95,4,0
539,25.56,19,Grocery,WA,Online,36.55,1,0
540,199.37,7,Grocery,CA,Online,134.23,0,0
541,123.59,18,Gas,NY,Online,116.09,5,0
542,128.53,21,Travel,FL,Online,74.38,5,0
543,72.33,10,Travel,NY,Online,83.14,3,0
544,123.21,12,Grocery,FL,In-Store,130.02,8,0
545,38.27,10,Clothing,FL,Online,34.09,2,0
546,409.53,22,Travel,IL,In-Store,537.16,7,0
547,151.01,14,Electronics,IL,Online,199.82,9,0
548,120.19,0,Clothing,IL,Online,166.75,2,1
549,192.53,3,Clothing,IL,Online,143.78,2,0
550,136.29,19,Electronics,IL,Online,128.33,0,0
551,120.11,15,Travel,IL,Online,77.99,6,0
552,74.29,10,Clothing,NY,Online,99.03,8,0
553,190.29,18,Clothing,WA,In-Store,219.34,1,0
554,85.11,19,Travel,WA,In-Store,47.67,2,0
555,179.18,20,Electronics,NY,In-Store,246.44,7,0
556,40.11,9,Clothing,WA,Online,39.71,7,0
557,40.63,3,Electronics,FL,Online,49.72,2,0
558,91.35,19,Clothing,IL,Online,86.17,8,0
559,22.03,17,Restaurants,NY,In-Store,16.67,9,0
560,9.63,21,Gas,TX,In-Store,9.02,0,0
561,52.37,10,Travel,FL,In-Store,33.04,4,0
562,115.82,18,Grocery,WA,Online,83.41,3,0
563,181.94,4,Electronics,NY,In-Store,135.18,6,1
564,148.43,2,Travel,WA,In-Store,136.63,1,1
565,100.34,8,Travel,FL,In-Store,121.98,6,0
566,0.33,3,Gas,FL,Online,1.00,5,0
567,143.66,18,Gas,FL,In-Store,155.83,3,0
568,194.39,19,Grocery,FL,In-Store,111.87,7,0
569,92.45,1,Restaurants,FL,Online,92.58,2,0
570,8.56,3,Grocery,WA,Online,5.99,7,1
571,53.55,16,Clothing,TX,Online,75.04,7,1
572,73.25,8,Clothing,IL,In-Store,36.94,5,0
573,91.04,8,Clothing,CA,Online,67.03,5,0
574,114.94,14,Clothing,WA,In-Store,113.17,8,0
575,2008.02,22,Restaurants,WA,Online,1275.33,2,1
576,121.82,7,Grocery,TX,In-Store,151.55,5,0
577,167.42,7,Electronics,IL,In-Store,138.39,7,0
578,5.72,9,Travel,WA,In-Store,6.13,5,0
579,102.10,11,Electronics,NY,Online,142.74,9,1
580,49.77,4,Clothing,NY,Online,53.65,9,0
581,21.82,20,Electronics,CA,Online,27.81,1,1
582,185.22,8,Clothing,TX,In-Store,94.51,2,0
583,86.88,8,Electronics,CA,In-Store,88.41,0,0
584,59.55,0,Grocery,TX,In-Store,49.26,4,0
585,12.62,4,Clothing,TX,Online,17.75,9,1
586,162.77,12,Electronics,TX,In-Store,143.10,1,0
587,34.89,12,Travel,IL,Online,26.86,4,0
588,29.89,6,Clothing,NY,In-Store,21.52,9,0
589,904.15,7,Clothing,CA,In-Store,1088.36,3,0
590,7.65,3,Restaurants,CA,In-Store,5.00,6,1
591,18.06,22,Grocery,WA,In-Store,22.69,0,0
592,76.61,13,Grocery,TX,In-Store,80.27,0,1
593,171.74,4,Clothing,NY,In-Store,255.91,4,0
594,199.69,1,Gas,NY,Online,108.58,8,1
595,177.58,7,Gas,FL,Online,197.24,3,0
596,142.25,17,Electronics,NY,Online,148.03,2,1
597,197.54,11,Grocery,NY,Online,140.40,7,0
598,184.57,14,Electronics,WA,In-Store,170.99,6,0
599,151.23,22,Travel,IL,In-Store,109.84,2,0
600,117.37,4,Travel,CA,In-Store,90.30,0,1
601,195.56,19,Gas,FL,In-Store,195.56,6,0
602,20.94,0,Grocery,WA,Online,30.60,7,1
603,33.31,22,Gas,IL,In-Store,18.46,6,0
604,115.15,6,Travel,WA,In-Store,111.14,4,0
605,73.92,11,Grocery,TX,Online,107.61,1,0
606,87.25,21,Gas,WA,Online,85.61,1,0
607,40.00,2,Travel,IL,In-Store,52.31,9,0
608,94.73,13,Grocery,FL,Online,108.17,5,0
609,149.54,15,Travel,IL,In-Store,85.85,6,0
610,25.04,0,Gas,TX,In-Store,36.49,2,1
611,137.71,4,Restaurants,CA,Online,121.74,4,0
612,42.06,19,Restaurants,NY,Online,48.19,7,1
613,64.69,9,Clothing,WA,Online,84.61,6,1
614,134.54,19,Gas,NY,Online,87.17,9,1
615,136.02,18,Electronics,TX,Online,170.52,8,0
616,65.63,16,Restaurants,NY,In-Store,85.68,6,0
617,169.34,13,Grocery,IL,In-Store,146.86,7,0
618,21.22,6,Clothing,TX,Online,14.97,9,0
619,48.82,20,Grocery,IL,Online,68.52,4,1
620,1714.10,3,Travel,TX,Online,1373.37,6,1
621,132.00,4,Gas,IL,In-Store,151.47,3,0
622,177.82,11,Clothing,CA,Online,188.71,4,1
623,156.91,12,Grocery,CA,In-Store,221.77,6,0
624,196.14,19,Travel,NY,Online,211.11,3,0
625,12.27,2,Restaurants,NY,In-Store,17.49,5,0
626,192.82,8,Travel,TX,In-Store,169.19,5,0
627,19.65,6,Restaurants,WA,Online,15.28,6,0
628,37.14,4,Grocery,WA,In-Store,24.95,4,1
629,198.48,13,Travel,CA,In-Store,243.17,9,0
630,761.36,19,Restaurants,FL,Online,744.69,7,0
631,83.12,23,Electronics,TX,In-Store,102.99,6,0
632,191.44,11,Gas,WA,In-Store,169.43,2,0
633,39.35,15,Travel,WA,In-Store,34.80,6,0
634,77.22,15,Restaurants,TX,Online,73.46,0,0
635,753.90,2,Clothing,WA,Online,1124.85,3,1
636,47.95,22,Electronics,CA,In-Store,37.46,4,0
637,98.99,0,Travel,IL,Online,84.44,3,0
638,63.19,9,Electronics,IL,Online,56.28,2,0
639,19.76,16,Gas,WA,In-Store,29.30,4,0
640,90.66,8,Travel,NY,In-Store,78.28,5,0
641,197.30,11,Travel,NY,In-Store,126.84,6,0
642,4.21,13,Gas,IL,Online,3.84,1,0
643,82.49,13,Clothing,WA,Online,113.15,8,0
644,119.40,5,Gas,WA,Online,67.55,4,1
645,183.93,19,Grocery,IL,Online,199.93,9,0
646,149.46,5,Clothing,TX,In-Store,103.12,9,0
647,112.15,6,Grocery,NY,Online,84.00,5,0
648,159.30,22,Clothing,FL,Online,225.32,4,1
649,142.04,0,Electronics,IL,In-Store,187.78,1,1
650,15.21,0,Electronics,TX,Online,11.90,5,0
651,171.75,2,Restaurants,WA,Online,97.34,7,0
652,111.89,1,Gas,TX,In-Store,157.95,4,0
653,178.77,19,Electronics,CA,In-Store,93.77,1,0
654,32.68,20,Travel,NY,Online,36.65,0,0
655,178.32,10,Travel,CA,Online,142.99,2,0
656,22.75,19,Grocery,TX,Online,19.82,3,0
657,2.17,10,Electronics,FL,In-Store,2.90,9,0
658,154.30,7,Travel,CA,Online,110.64,0,0
659,85.17,18,Grocery,NY,Online,120.17,9,0
660,11.86,20,Restaurants,IL,In-Store,13.18,5,0
661,140.73,18,Grocery,TX,In-Store,145.01,6,0
662,42.05,11,Travel,TX,In-Store,28.04,3,0
663,45.31,9,Travel,FL,In-Store,39.86,8,0
664,186.65,14,Travel,FL,In-Store,270.15,3,0
665,89.67,16,Grocery,FL,Online,112.14,7,0
666,198.50,16,Electronics,TX,Online,232.54,3,1
667,176.13,20,Travel,IL,Online,171.81,5,0
668,166.03,11,Restaurants,WA,Online,216.72,7,0
669,111.48,23,Travel,CA,In-Store,160.26,3,0
670,106.02,17,Electronics,CA,Online,138.31,0,0
671,193.40,6,Electronics,FL,In-Store,273.47,9,0
672,69.96,5,Restaurants,TX,In-Store,96.27,1,1
673,8.17,10,Travel,NY,Online,10.78,9,0
674,162.21,21,Electronics,IL,In-Store,154.88,8,0
675,31.35,12,Grocery,NY,Online,30.66,5,1
676,87.85,8,Grocery,TX,Online,128.15,7,1
677,30.78,10,Travel,TX,In-Store,16.71,1,0
678,119.38,13,Clothing,CA,In-Store,108.87,7,0
679,139.66,21,Grocery,TX,Online,107.35,3,1
680,103.23,2,Gas,TX,Online,127.82,3,0
681,164.30,0,Travel,NY,In-Store,236.22,8,0
682,93.75,17,Gas,FL,In-Store,90.71,2,0
683,1956.17,23,Gas,WA,In-Store,2008.26,3,1
684,183.61,11,Restaurants,WA,In-Store,200.21,5,0
685,163.66,23,Electronics,FL,In-Store,212.74,3,0
686,144.96,9,Electronics,NY,Online,144.99,2,1
687,169.49,0,Electronics,FL,In-Store,195.78,9,0
688,194.91,20,Grocery,NY,Online,239.75,4,0
689,54.59,2,Grocery,WA,In-Store,42.98,8,1
690,175.93,15,Electronics,NY,In-Store,200.19,7,0
691,143.37,9,Clothing,FL,In-Store,88.52,8,0
692,96.13,1,Electronics,TX,In-Store,79.90,2,0
693,9.72,12,Clothing,WA,In-Store,8.32,7,0
694,30.98,8,Electronics,TX,Online,16.93,0,0
695,105.91,7,Restaurants,WA,Online,141.93,8,1
696,33.41,5,Grocery,WA,In-Store,21.87,5,0
697,116.03,13,Restaurants,NY,In-Store,95.81,9,0
698,101.11,8,Gas,CA,Online,125.35,8,0
699,29.92,20,Clothing,TX,Online,33.77,1,1
700,6.13,19,Clothing,NY,In-Store,5.29,4,0
701,63.85,20,Restaurants,CA,In-Store,95.32,3,0
702,151.19,10,Gas,CA,Online,160.34,0,1
703,16.45,21,Clothing,NY,In-Store,18.34,2,0
704,60.28,3,Restaurants,TX,In-Store,80.42,4,0
705,92.51,8,Travel,TX,Online,101.91,8,0
706,144.39,20,Gas,WA,Online,178.63,2,0
707,150.47,20,Grocery,WA,In-Store,96.67,6,0
708,85.55,0,Gas,WA,In-Store,58.62,0,1
709,138.60,17,Gas,IL,Online,77.42,8,1
710,194.91,4,Grocery,IL,Online,179.63,0,1
711,20.04,16,Clothing,IL,In-Store,27.86,1,0
712,1199.91,23,Clothing,IL,In-Store,652.89,0,1
713,6.76,16,Travel,NY,In-Store,4.51,0,1
714,73.95,21,Electronics,WA,Online,43.27,6,0
715,44.88,23,Gas,FL,Online,35.99,8,0
716,196.22,9,Clothing,IL,Online,258.74,0,0
717,85.50,16,Restaurants,FL,In-Store,110.82,8,0
718,169.88,12,Restaurants,TX,Online,85.92,8,0
719,127.14,12,Electronics,IL,Online,88.16,1,0
720,2028.79,21,Clothing,IL,In-Store,2348.50,2,1
721,124.36,7,Grocery,IL,Online,118.43,0,1
722,69.62,6,Clothing,WA,Online,47.55,8,0
723,50.24,12,Clothing,TX,In-Store,29.91,7,0
724,192.56,17,Restaurants,IL,In-Store,286.34,1,0
725,68.45,16,Travel,CA,Online,36.18,8,0
726,84.31,16,Restaurants,CA,In-Store,51.40,4,0
727,102.74,11,Restaurants,WA,Online,111.95,4,0
728,90.22,22,Clothing,TX,In-Store,96.63,8,0
729,38.66,13,Clothing,TX,In-Store,38.12,6,0
730,191.28,1,Gas,FL,Online,181.06,4,0
731,67.45,5,Restaurants,TX,In-Store,54.96,5,1
732,912.17,22,Travel,TX,Online,1291.90,1,0
733,17.60,21,Grocery,CA,In-Store,19.94,0,0
734,137.77,14,Travel,WA,In-Store,101.08,0,0
735,107.08,19,Grocery,IL,Online,75.37,6,0
736,4.72,15,Clothing,FL,Online,4.96,3,1
737,86.91,23,Gas,IL,In-Store,96.48,8,0
738,134.60,9,Electronics,IL,Online,181.72,3,1
739,15.30,0,Clothing,WA,In-Store,8.04,6,0
740,13.57,12,Clothing,TX,In-Store,15.07,7,0
741,91.72,5,Grocery,FL,In-Store,86.25,5,0
742,93.25,18,Electronics,FL,Online,54.63,4,0
743,25.02,19,Clothing,IL,Online,16.00,5,0
744,87.83,16,Travel,FL,In-Store,129.81,3,0
745,187.86,11,Grocery,NY,Online,109.32,5,0
746,153.08,13,Electronics,CA,In-Store,92.07,4,0
747,113.37,0,Grocery,WA,In-Store,83.34,0,1
748,166.92,7,Travel,CA,Online,186.96,1,0
749,2904.48,11,Electronics,CA,Online,2539.66,7,1
750,2414.28,18,Grocery,NY,Online,1888.33,6,0
751,191.20,21,Grocery,NY,Online,281.75,4,0
752,96.60,16,Grocery,TX,Online,94.09,9,1
753,168.38,17,Restaurants,CA,Online,228.88,1,1
754,161.32,19,Travel,WA,Online,130.80,5,0
755,26.53,8,Grocery,CA,In-Store,25.93,2,0
756,92.98,9,Restaurants,FL,Online,74.97,4,0
757,18.60,7,Gas,CA,In-Store,13.17,1,0
758,18.83,9,Gas,IL,In-Store,23.63,3,0
759,153.79,14,Travel,NY,In-Store,134.60,3,0
760,125.57,14,Gas,FL,In-Store,89.57,2,0
761,19.98,16,Clothing,IL,Online,23.33,3,0
762,74.97,1,Restaurants,WA,Online,40.69,5,0
763,38.82,4,Clothing,TX,In-Store,44.22,5,0
764,122.12,0,Travel,TX,In-Store,131.68,6,0
765,80.04,0,Restaurants,CA,In-Store,59.86,0,0
766,1070.04,8,Restaurants,NY,In-Store,555.58,9,1
767,2814.54,18,Electronics,NY,Online,4135.55,6,1
768,67.92,0,Electronics,CA,In-Store,45.54,6,0
769,16.05,3,Clothing,CA,Online,16.89,6,1
770,155.25,23,Clothing,FL,In-Store,223.51,9,0
771,120.76,11,Grocery,IL,In-Store,120.05,2,0
772,1.05,1,Travel,WA,Online,1.00,8,0
773,115.72,16,Clothing,IL,Online,151.95,1,0
774,107.01,20,Clothing,CA,Online,67.72,5,0
775,35.06,15,Restaurants,WA,In-Store,41.17,5,0
776,36.40,1,Gas,NY,In-Store,53.21,3,1
777,161.91,2,Grocery,CA,In-Store,218.49,9,0
778,182.37,21,Gas,WA,Online,174.89,1,0
779,2517.20,18,Gas,NY,In-Store,2847.11,4,0
780,170.64,1,Restaurants,WA,Online,140.47,3,0
781,31.76,1,Gas,WA,In-Store,40.11,0,0
782,98.50,18,Electronics,WA,In-Store,52.88,3,0
783,8.13,23,Grocery,IL,Online,5.74,1,0
784,3114.74,14,Restaurants,NY,In-Store,1684.24,2,0
785,59.17,4,Travel,NY,Online,37.79,4,0
786,126.06,5,Clothing,FL,In-Store,98.65,7,0
787,21.86,21,Restaurants,IL,Online,31.28,0,0
788,178.85,18,Clothing,IL,In-Store,121.45,0,0
789,169.31,20,Gas,FL,In-Store,140.58,4,0
790,117.08,10,Grocery,CA,Online,171.49,9,0
791,194.29,1,Grocery,WA,Online,241.39,2,1
792,23.00,3,Gas,CA,Online,33.26,4,1
793,181.89,10,Electronics,CA,Online,185.96,3,0
794,37.76,2,Clothing,FL,In-Store,30.48,2,1
795,117.63,17,Gas,WA,Online,126.41,2,0
796,76.04,5,Travel,NY,In-Store,58.36,0,0
797,162.17,14,Gas,FL,In-Store,186.94,5,0
798,198.00,14,Electronics,TX,Online,144.75,3,0
799,62.52,11,Electronics,FL,In-Store,93.35,1,0
800,43.56,19,Electronics,CA,Online,38.41,4,0
801,132.25,2,Grocery,NY,Online,188.85,5,0
802,147.04,13,Grocery,IL,In-Store,87.67,9,0
803,5.81,3,Restaurants,IL,Online,4.06,4,1
804,108.25,10,Grocery,WA,In-Store,125.06,5,0
805,124.94,1,Grocery,CA,Online,111.94,2,1
806,176.06,13,Grocery,CA,Online,191.65,3,0
807,483.17,15,Travel,FL,Online,428.45,8,1
808,121.00,16,Clothing,NY,Online,117.56,7,0
809,188.01,2,Electronics,TX,Online,153.71,3,0
810,85.58,4,Restaurants,FL,Online,74.47,5,1
811,199.07,10,Travel,WA,Online,153.94,6,0
812,39.34,10,Travel,IL,In-Store,50.49,4,0
813,34.97,16,Electronics,FL,Online,29.53,9,0
814,184.54,16,Gas,NY,In-Store,252.59,4,0
815,75.37,13,Travel,WA,In-Store,86.08,1,0
816,65.65,17,Gas,IL,Online,69.62,1,0
817,134.81,18,Grocery,FL,In-Store,165.11,3,0
818,20.46,10,Travel,NY,Online,13.02,4,0
819,180.94,19,Travel,FL,Online,177.32,0,0
820,134.26,7,Restaurants,NY,In-Store,175.68,1,0
821,121.78,6,Restaurants,CA,In-Store,88.40,5,0
822,72.55,12,Clothing,FL,Online,83.33,6,0
823,194.38,6,Electronics,FL,In-Store,187.97,0,0
824,56.93,9,Restaurants,NY,In-Store,62.06,5,0
825,36.24,23,Electronics,FL,Online,49.02,1,0
826,185.05,16,Travel,WA,Online,266.98,8,0
827,81.31,13,Restaurants,CA,Online,82.37,9,1
828,35.79,11,Gas,WA,Online,24.22,4,0
829,5.37,4,Electronics,TX,In-Store,3.29,5,0
830,81.89,14,Travel,FL,Online,78.18,1,0
831,121.93,1,Gas,IL,In-Store,181.69,6,1
832,11.46,6,Gas,IL,Online,6.31,9,1
833,39.01,19,Grocery,FL,In-Store,32.05,1,0
834,84.25,6,Electronics,CA,In-Store,107.05,5,0
835,67.59,2,Clothing,CA,In-Store,53.12,0,1
836,116.19,13,Grocery,WA,In-Store,74.83,2,0
837,87.56,23,Clothing,TX,In-Store,50.90,5,0
838,194.61,0,Restaurants,WA,Online,199.25,7,0
839,184.94,21,Grocery,IL,Online,158.74,7,0
840,10.94,7,Restaurants,NY,In-Store,12.90,3,0
841,189.59,19,Restaurants,TX,In-Store,160.08,3,0
842,2495.02,8,Restaurants,CA,In-Store,1794.65,5,1
843,86.11,12,Grocery,IL,Online,45.35,2,1
844,66.57,2,Travel,FL,Online,71.62,7,0
845,73.60,4,Restaurants,TX,Online,45.18,7,0
846,141.83,2,Restaurants,WA,Online,146.13,9,1
847,87.92,2,Clothing,TX,Online,61.12,9,0
848,31.64,5,Grocery,NY,Online,20.00,8,1
849,192.45,10,Electronics,WA,In-Store,216.91,3,0
850,8.06,17,Gas,TX,In-Store,5.01,1,0
851,152.25,21,Gas,TX,Online,164.81,9,0
852,64.92,15,Gas,FL,Online,40.98,5,1
853,134.12,21,Grocery,IL,Online,176.80,1,0
854,177.45,17,Restaurants,WA,In-Store,169.97,3,0
855,72.09,7,Grocery,IL,In-Store,61.31,3,0
856,190.19,3,Gas,FL,In-Store,198.12,4,0
857,8.12,6,Travel,WA,Online,5.19,6,0
858,175.88,14,Gas,CA,Online,124.78,7,0
859,166.96,10,Travel,IL,Online,141.66,8,0
860,27.61,21,Travel,NY,In-Store,38.62,4,0
861,118.64,5,Travel,WA,Online,119.59,4,0
862,21.86,2,Grocery,TX,In-Store,20.15,7,0
863,115.54,20,Gas,TX,Online,114.51,0,0
864,114.76,17,Grocery,WA,In-Store,105.52,6,0
865,26.84,19,Clothing,TX,Online,37.60,2,0
866,147.69,17,Grocery,FL,Online,185.09,3,0
867,171.62,0,Grocery,TX,In-Store,178.30,9,0
868,1193.86,6,Restaurants,WA,In-Store,940.19,8,0
869,36.21,13,Travel,CA,Online,45.36,8,0
870,89.62,10,Electronics,FL,In-Store,95.13,8,0
871,195.43,22,Travel,TX,In-Store,118.93,2,0
872,97.47,21,Restaurants,CA,Online,123.79,1,0
873,57.03,18,Gas,IL,In-Store,74.05,4,0
874,71.54,19,Gas,NY,Online,58.68,3,0
875,9.03,6,Gas,IL,Online,5.35,2,0
876,169.53,4,Travel,FL,Online,252.83,2,0
877,87.31,14,Travel,NY,In-Store,98.23,7,0
878,102.22,12,Travel,CA,In-Store,147.74,7,0
879,58.32,1,Gas,FL,Online,66.90,9,0
880,193.43,4,Clothing,IL,In-Store,100.51,8,1
881,179.72,6,Electronics,CA,Online,191.76,5,0
882,167.66,14,Electronics,NY,In-Store,180.57,6,0
883,188.87,14,Grocery,CA,Online,161.40,6,0
884,62.33,1,Gas,WA,Online,84.37,0,0
885,958.80,23,Grocery,NY,In-Store,1254.89,9,1
886,145.70,8,Travel,NY,In-Store,83.82,1,0
887,153.63,3,Travel,FL,In-Store,116.04,4,0
888,17.99,4,Clothing,WA,Online,9.44,6,0
889,192.00,12,Grocery,TX,Online,157.54,9,1
890,192.87,1,Gas,IL,Online,167.06,2,0
891,79.47,18,Electronics,WA,In-Store,86.07,7,0
892,165.21,8,Grocery,IL,Online,153.25,1,0
893,193.61,7,Grocery,FL,In-Store,222.33,2,0
894,71.27,7,Grocery,NY,In-Store,61.15,6,0
895,153.99,15,Travel,FL,In-Store,112.39,4,0
896,137.43,10,Gas,TX,In-Store,146.74,3,0
897,107.36,11,Grocery,FL,In-Store,90.15,2,0
898,116.81,7,Restaurants,IL,Online,141.52,6,0
899,246.16,12,Gas,NY,Online,359.69,4,0
900,124.48,15,Clothing,FL,Online,164.46,2,1
901,164.88,14,Electronics,TX,In-Store,193.05,2,0
902,3.21,0,Gas,CA,In-Store,2.79,5,1
903,111.72,3,Gas,NY,In-Store,123.36,5,0
904,77.78,13,Travel,WA,In-Store,41.90,4,0
905,85.13,4,Grocery,TX,In-Store,120.17,4,0
906,120.01,9,Travel,CA,In-Store,157.10,7,0
907,96.64,21,Grocery,IL,In-Store,115.36,2,0
908,1047.30,10,Gas,IL,In-Store,1513.91,8,0
909,79.98,9,Gas,IL,In-Store,40.32,3,0
910,103.19,1,Grocery,CA,In-Store,108.92,1,1
911,1084.59,11,Grocery,CA,Online,999.75,2,1
912,106.44,7,Electronics,IL,In-Store,85.75,8,0
913,107.91,2,Gas,FL,Online,136.61,1,1
914,175.39,15,Grocery,FL,Online,190.63,7,0
915,186.98,4,Clothing,CA,In-Store,253.02,7,0
916,42.48,8,Electronics,WA,In-Store,40.52,5,0
917,52.69,19,Electronics,TX,Online,27.58,5,1
918,99.23,23,Travel,IL,In-Store,96.98,3,1
919,183.53,22,Clothing,WA,In-Store,138.09,5,0
920,7.44,4,Gas,FL,Online,7.71,3,1
921,139.76,8,Grocery,CA,In-Store,150.73,3,0
922,181.57,10,Clothing,IL,In-Store,240.47,5,0
923,193.58,10,Grocery,NY,In-Store,124.90,9,0
924,193.23,17,Travel,CA,Online,187.95,7,0
925,149.16,20,Electronics,IL,In-Store,136.59,3,0
926,103.27,23,Restaurants,WA,Online,120.00,5,1
927,199.26,13,Restaurants,WA,Online,268.86,6,0
928,121.55,1,Grocery,WA,In-Store,157.64,0,0
929,104.55,2,Travel,FL,In-Store,120.10,6,0
930,177.14,20,Restaurants,CA,In-Store,259.53,4,0
931,36.44,21,Restaurants,TX,Online,51.81,8,0
932,29.17,14,Grocery,WA,In-Store,26.91,1,0
933,245.43,20,Travel,CA,In-Store,359.21,2,0
934,197.88,7,Grocery,TX,In-Store,220.58,8,0
935,197.37,22,Grocery,IL,Online,197.94,1,0
936,169.54,1,Electronics,NY,In-Store,193.60,4,1
937,66.30,13,Restaurants,TX,In-Store,47.13,8,0
938,169.11,2,Electronics,CA,In-Store,186.38,1,0
939,849.72,12,Clothing,NY,Online,523.34,7,0
940,158.70,9,Clothing,NY,In-Store,124.29,4,0
941,78.00,0,Gas,WA,In-Store,90.27,7,0
942,127.53,2,Restaurants,WA,Online,95.18,4,0
943,164.30,9,Clothing,CA,Online,172.91,0,1
944,90.13,1,Clothing,WA,Online,76.98,7,0
945,72.26,6,Travel,IL,Online,71.34,4,0
946,114.74,13,Travel,CA,In-Store,171.14,4,0
947,167.30,14,Travel,CA,In-Store,175.08,2,0
948,124.70,7,Restaurants,CA,Online,162.92,8,0
949,103.54,6,Grocery,WA,In-Store,109.58,9,0
950,107.84,18,Clothing,TX,Online,157.12,5,0
951,199.35,22,Electronics,CA,In-Store,223.24,8,0
952,44.12,23,Clothing,CA,Online,42.10,4,1
953,47.52,23,Gas,TX,Online,30.15,0,0
954,1.79,18,Travel,FL,In-Store,1.62,8,0
955,53.33,16,Gas,TX,Online,56.74,3,1
956,173.08,6,Clothing,WA,In-Store,258.72,7,0
957,163.70,1,Restaurants,CA,Online,205.38,6,0
958,99.46,7,Electronics,WA,Online,133.28,1,0
959,162.47,10,Travel,CA,Online,124.26,2,0
960,96.00,7,Gas,WA,In-Store,51.53,5,0
961,83.94,0,Clothing,NY,In-Store,81.01,0,0
962,144.15,5,Travel,FL,In-Store,172.19,1,1
963,47.49,0,Grocery,TX,In-Store,45.97,2,1
964,63.34,13,Clothing,CA,Online,82.33,4,0
965,48.22,10,Gas,TX,Online,28.46,5,0
966,118.45,21,Restaurants,NY,In-Store,140.62,7,0
967,109.32,5,Grocery,WA,In-Store,130.69,1,0
968,81.42,10,Travel,NY,Online,54.39,4,0
969,160.17,11,Travel,WA,In-Store,122.93,8,0
970,36.27,13,Travel,IL,Online,43.01,2,1
971,70.33,12,Gas,WA,Online,88.33,6,1
972,43.02,11,Gas,TX,In-Store,60.48,8,0
973,40.32,12,Clothing,WA,Online,22.35,5,0
974,160.87,16,Grocery,CA,In-Store,115.00,8,0
975,46.97,14,Electronics,NY,Online,54.55,0,1
976,38.33,8,Travel,WA,In-Store,25.52,4,0
977,98.29,6,Clothing,FL,Online,137.08,9,1
978,99.35,12,Restaurants,TX,In-Store,82.49,6,0
979,1655.63,6,Gas,IL,In-Store,2256.16,0,1
980,178.28,21,Travel,IL,Online,218.11,8,1
981,151.18,2,Electronics,CA,Online,100.48,8,0
982,2427.42,13,Electronics,WA,In-Store,2341.73,0,1
983,51.35,14,Gas,TX,In-Store,28.76,6,0
984,66.34,10,Gas,IL,Online,93.89,3,0
985,146.42,5,Restaurants,WA,Online,121.07,9,1
986,61.75,21,Clothing,CA,Online,62.63,5,0
987,31.99,16,Clothing,NY,Online,34.16,5,0
988,23.19,0,Electronics,TX,In-Store,34.37,7,0
989,198.11,12,Electronics,TX,Online,214.48,7,0
990,137.67,14,Electronics,CA,Online,163.14,7,0
991,172.60,4,Gas,WA,Online,168.49,2,0
992,46.77,20,Electronics,TX,In-Store,40.42,5,0
993,9.95,4,Electronics,WA,Online,5.40,8,0
994,37.99,1,Travel,FL,In-Store,53.69,1,0
995,117.39,17,Grocery,WA,Online,150.65,3,0
996,112.58,14,Grocery,WA,In-Store,86.71,6,0
